season_key,base_year,split_type,team,player_id,player_name_ja,player_name_en,G,PA,AB,H,1B,2B,3B,HR,TB,R,RBI,BB,SO,HBP,SH,SF,SB,CS,GDP,AVG,OBP,SLG,OPS,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,IsoP,IsoD,BB%,K%,BB/K,RC,XR,BABIP,SecA,TA,NOI,GPA
1936S,1936,spring,大東京,43743872,山本　尚敏1936年 公式戦初出場,,5,19,18,3,3,0,0,0,3,1,1,1,5,0,0,0.0,0,,,0.167,0.211,0.167,0.378,0.167,3,0,1,5,19,18,3,0,0,1,0.211,0.167,1,,0,,3,0,,0,0.0,,0.0,0.043999999999999984,5.263157894736842,26.31578947368421,0.2,0.631578947368421,0.3600000000000001,0.23076923076923078,0.05555555555555555,0.26666666666666666,266.6666666666667,0.1367
1936S,1936,spring,金　鯱,81383872,江口　行男1936年 公式戦初出場,,12,52,44,14,11,2,1,0,18,10,4,7,6,0,1,0.0,4,,,0.318,0.412,0.409,0.821,0.318,14,0,4,12,52,44,11,2,1,10,0.412,0.409,7,,0,,18,4,,1,0.0,,0.09099999999999997,0.09399999999999997,13.461538461538462,11.538461538461538,1.1666666666666667,7.411764705882353,8.07,0.3684210526315789,0.3409090909090909,0.9666666666666667,548.3333333333334,0.28764999999999996
1936S,1936,spring,金　鯱,31733872,金子　裕1936年 公式戦初出場,,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0,0,0,4,5,5,0,0,0,0,0.0,0.0,0,,0,,0,0,,0,0.0,,0.0,0.0,0.0,20.0,0.0,0.0,-0.49,0.0,0.0,0.0,0.0,0.0
1936S,1936,spring,金　鯱,91793872,木下　博喜1936年 公式戦初出場,,3,7,7,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0,,,0.143,0.143,0.143,0.286,0.143,1,0,0,3,7,7,1,0,0,0,0.143,0.143,0,,0,,1,0,,0,0.0,,0.0,0.0,0.0,14.285714285714285,0.0,0.14285714285714285,-0.08800000000000008,0.16666666666666666,0.0,0.16666666666666666,190.66666666666666,0.1001
1936S,1936,spring,金　鯱,51953872,黒沢　俊夫1936年 公式戦初出場,,12,57,48,15,12,3,0,0,18,8,5,9,3,0,0,0.0,3,,,0.312,0.421,0.375,0.796,0.312,15,0,5,12,57,48,12,3,0,8,0.421,0.375,9,,0,,18,3,,0,0.0,,0.063,0.10899999999999999,15.789473684210526,5.263157894736842,3.0,7.578947368421052,8.436000000000002,0.3333333333333333,0.3125,0.9090909090909091,546.0,0.2832
1936S,1936,spring,金　鯱,81083872,島　秀之助1936年 公式戦初出場,,10,40,34,4,3,1,0,0,5,4,4,3,9,1,2,0.0,1,,,0.118,0.211,0.147,0.358,0.118,4,0,4,10,40,34,3,1,0,4,0.211,0.147,3,,1,,5,1,,2,0.0,,0.028999999999999998,0.093,7.5,22.5,0.3333333333333333,0.9459459459459459,0.7800000000000002,0.16,0.14705882352941177,0.3333333333333333,260.0,0.13169999999999998
1936S,1936,spring,金　鯱,01203872,瀬井　清1936年 公式戦初出場,,7,29,25,6,4,2,0,0,8,4,1,2,6,1,1,0.0,0,,,0.24,0.321,0.32,0.641,0.24,6,0,1,7,29,25,4,2,0,4,0.321,0.32,2,,1,,8,0,,1,0.0,,0.08000000000000002,0.08100000000000002,6.896551724137931,20.689655172413794,0.3333333333333333,2.3703703703703702,2.5679999999999996,0.3157894736842105,0.16,0.5789473684210527,427.6666666666667,0.22444999999999998
1936S,1936,spring,金　鯱,41243872,高谷　昌二1936年 公式戦初出場,,7,22,19,4,3,1,0,0,5,1,1,1,3,1,1,0.0,1,,,0.211,0.286,0.263,0.5489999999999999,0.211,4,0,1,7,22,19,3,1,0,1,0.286,0.263,1,,1,,5,1,,1,0.0,,0.05200000000000002,0.07499999999999998,4.545454545454546,13.636363636363635,0.3333333333333333,1.25,1.59,0.25,0.15789473684210525,0.5333333333333333,373.66666666666663,0.19444999999999998
1936S,1936,spring,金　鯱,81483872,内藤　幸三1936年 公式戦初出場,,10,27,24,5,2,3,0,0,8,3,4,3,4,0,0,0.0,1,,,0.208,0.296,0.333,0.629,0.208,5,0,4,10,27,24,2,3,0,3,0.296,0.333,3,,0,,8,1,,0,0.0,,0.12500000000000003,0.088,11.11111111111111,14.814814814814813,0.75,2.3703703703703702,2.468,0.25,0.2916666666666667,0.631578947368421,407.0,0.21644999999999998
1936S,1936,spring,金　鯱,01603872,中村　輝夫1936年 公式戦初出場,,3,10,5,1,1,0,0,0,1,2,1,5,0,0,0,0.0,0,,,0.2,0.6,0.2,0.8,0.2,1,0,1,3,10,5,1,0,0,2,0.6,0.2,5,,0,,1,0,,0,0.0,,0.0,0.39999999999999997,50.0,0.0,nan,0.6,1.7580000000000005,0.2,1.0,1.5,666.6666666666666,0.32
1936S,1936,spring,金　鯱,91893872,濃人　渉1936年 公式戦初出場,,3,13,11,5,5,0,0,0,5,1,1,2,1,0,0,0.0,4,,,0.455,0.538,0.455,0.9930000000000001,0.455,5,0,1,3,13,11,5,0,0,1,0.538,0.455,2,,0,,5,4,,0,0.0,,0.0,0.08300000000000002,15.384615384615385,7.6923076923076925,2.0,2.6923076923076925,3.292,0.5,0.5454545454545454,1.8333333333333333,689.6666666666666,0.35585
1936S,1936,spring,金　鯱,53153872,平川　喜代美1936年 公式戦初出場,,4,9,8,2,0,1,1,0,5,0,1,1,2,0,0,0.0,0,,,0.25,0.333,0.625,0.958,0.25,2,0,1,4,9,8,0,1,1,0,0.333,0.625,1,,0,,5,0,,0,0.0,,0.375,0.08300000000000002,11.11111111111111,22.22222222222222,0.5,1.6666666666666667,1.5019999999999998,0.3333333333333333,0.5,1.0,541.3333333333334,0.30610000000000004
1936S,1936,spring,金　鯱,93193872,広田　修三1936年 公式戦初出場,,11,45,37,4,3,0,1,0,6,3,10,7,8,1,0,0.0,0,,,0.108,0.267,0.162,0.42900000000000005,0.108,4,0,10,11,45,37,3,0,1,3,0.267,0.162,7,,1,,6,0,,0,0.0,,0.054000000000000006,0.15900000000000003,15.555555555555555,17.77777777777778,0.875,1.5,1.9459999999999997,0.13793103448275862,0.24324324324324326,0.42424242424242425,321.0,0.16065000000000002
1936S,1936,spring,金　鯱,43143872,古谷　倉之助1936年 公式戦初出場,,10,31,30,5,3,0,2,0,9,2,2,1,1,0,0,0.0,0,,,0.167,0.194,0.3,0.494,0.167,5,0,2,10,31,30,3,0,2,2,0.194,0.3,1,,0,,9,0,,0,0.0,,0.13299999999999998,0.026999999999999996,3.225806451612903,3.225806451612903,1.0,1.7419354838709677,1.46,0.1724137931034483,0.16666666666666666,0.4,294.0,0.1623
1936S,1936,spring,金　鯱,13513872,三上　良夫1936年 公式戦初出場,,12,52,40,10,10,0,0,0,10,7,4,10,6,1,1,0.0,4,,,0.25,0.412,0.25,0.6619999999999999,0.25,10,0,4,12,52,40,10,0,0,7,0.412,0.25,10,,1,,10,4,,1,0.0,,0.0,0.16199999999999998,19.230769230769234,11.538461538461538,1.6666666666666667,4.0,6.410000000000002,0.29411764705882354,0.35,0.8333333333333334,495.3333333333333,0.24789999999999998
1936S,1936,spring,金　鯱,13713872,安永　正四郎1936年 公式戦初出場,,9,28,24,6,6,0,0,0,6,4,5,4,1,0,0,0.0,3,,,0.25,0.357,0.25,0.607,0.25,6,0,5,9,28,24,6,0,0,4,0.357,0.25,4,,0,,6,3,,0,0.0,,0.0,0.10699999999999998,14.285714285714285,3.571428571428571,4.0,2.142857142857143,3.096,0.2608695652173913,0.2916666666666667,0.7222222222222222,440.3333333333333,0.22315
1936S,1936,spring,セネタース,31133872,青木　幸造1936年 公式戦初出場,,14,51,46,15,11,3,1,0,20,10,6,5,5,0,0,0.0,2,,,0.326,0.392,0.435,0.827,0.326,15,0,6,14,51,46,11,3,1,10,0.392,0.435,5,,0,,20,2,,0,0.0,,0.10899999999999999,0.066,9.803921568627452,9.803921568627452,1.0,7.8431372549019605,7.671999999999999,0.36585365853658536,0.2608695652173913,0.8709677419354839,537.0,0.28515
1936S,1936,spring,セネタース,71173872,浅岡　三郎1936年 公式戦初出場,,9,14,10,2,1,0,1,0,4,4,1,3,1,0,1,0.0,0,,,0.2,0.385,0.4,0.785,0.2,2,0,1,9,14,10,1,0,1,4,0.385,0.4,3,,0,,4,0,,1,0.0,,0.2,0.185,21.428571428571427,7.142857142857142,3.0,1.5384615384615385,1.7460000000000002,0.2222222222222222,0.5,0.875,518.3333333333333,0.27325
1936S,1936,spring,セネタース,11313872,家村　相太郎1936年 公式戦初出場,,8,22,20,4,3,1,0,0,5,4,3,2,2,0,0,0.0,2,,,0.2,0.273,0.25,0.523,0.2,4,0,3,8,22,20,3,1,0,4,0.273,0.25,2,,0,,5,2,,0,0.0,,0.04999999999999999,0.07300000000000001,9.090909090909092,9.090909090909092,1.0,1.3636363636363635,1.6719999999999997,0.2222222222222222,0.25,0.5625,356.3333333333333,0.18535000000000001
1936S,1936,spring,セネタース,71373872,石原　繁三1936年 公式戦初出場,,9,18,14,3,2,1,0,0,4,2,2,2,2,0,2,0.0,0,,,0.214,0.312,0.286,0.598,0.214,3,0,2,9,18,14,2,1,0,2,0.312,0.286,2,,0,,4,0,,2,0.0,,0.07199999999999998,0.098,11.11111111111111,11.11111111111111,1.0,1.25,1.3019999999999998,0.25,0.21428571428571427,0.5454545454545454,407.3333333333333,0.21189999999999998
1936S,1936,spring,セネタース,91393872,今岡　謙次郎1936年 公式戦初出場,,5,3,2,1,1,0,0,0,1,1,0,1,0,0,0,0.0,0,,,0.5,0.667,0.5,1.167,0.5,1,0,0,5,3,2,1,0,0,1,0.667,0.5,1,,0,,1,0,,0,0.0,,0.0,0.16700000000000004,33.33333333333333,0.0,nan,0.6666666666666666,0.7320000000000001,0.5,0.5,2.0,833.6666666666666,0.42515000000000003
1936S,1936,spring,セネタース,71573872,大貫　賢1936年 公式戦初出場,,14,43,29,5,3,2,0,0,7,9,5,11,4,1,2,0.0,3,,,0.172,0.415,0.241,0.6559999999999999,0.172,5,0,5,14,43,29,3,2,0,9,0.415,0.241,11,,1,,7,3,,2,0.0,,0.069,0.243,25.581395348837212,9.30232558139535,2.75,2.8,5.088,0.2,0.5517241379310345,0.9166666666666666,495.3333333333333,0.247
1936S,1936,spring,セネタース,51753872,苅田　久徳1936年 公式戦初出場,,18,83,68,20,17,2,1,0,24,13,11,10,9,1,4,0.0,11,,,0.294,0.392,0.353,0.745,0.294,20,0,11,18,83,68,17,2,1,13,0.392,0.353,10,,1,,24,11,,4,0.0,,0.059,0.09800000000000003,12.048192771084338,10.843373493975903,1.1111111111111112,9.23076923076923,11.886,0.3389830508474576,0.36764705882352944,0.9583333333333334,509.6666666666667,0.26465
1936S,1936,spring,セネタース,81783872,北浦　三男1936年 公式戦初出場,,18,83,67,10,9,1,0,0,11,12,9,12,10,0,4,0.0,2,,,0.149,0.278,0.164,0.44200000000000006,0.149,10,0,9,18,83,67,9,1,0,12,0.278,0.164,12,,0,,11,2,,4,0.0,,0.015000000000000013,0.12900000000000003,14.457831325301203,12.048192771084338,1.2,3.0632911392405062,3.953999999999999,0.17543859649122806,0.22388059701492538,0.43859649122807015,332.6666666666667,0.16610000000000003
1936S,1936,spring,セネタース,31033872,佐藤　喜久雄1936年 公式戦初出場,,18,71,61,13,11,1,1,0,16,8,6,8,8,1,1,0.0,1,,,0.213,0.314,0.262,0.5760000000000001,0.213,13,0,6,18,71,61,11,1,1,8,0.314,0.262,8,,1,,16,1,,1,0.0,,0.049000000000000016,0.101,11.267605633802818,11.267605633802818,1.0,4.869565217391305,5.7059999999999995,0.24528301886792453,0.19672131147540983,0.5416666666666666,401.3333333333333,0.2068
1936S,1936,spring,セネタース,61263872,高橋　輝彦1936年 公式戦初出場,,16,69,56,13,9,2,0,2,21,15,18,12,4,0,1,0.0,4,,,0.232,0.368,0.375,0.743,0.232,13,2,18,16,69,56,9,2,0,15,0.368,0.375,12,,0,,21,4,,1,0.0,,0.143,0.13599999999999998,17.391304347826086,5.797101449275362,3.0,7.720588235294118,9.286000000000001,0.22,0.42857142857142855,0.8604651162790697,493.0,0.25934999999999997
1936S,1936,spring,セネタース,71673872,中村　信一1936年 公式戦初出場,,18,85,67,20,14,3,3,0,29,16,12,17,7,0,1,0.0,7,,,0.299,0.44,0.433,0.873,0.299,20,0,12,18,85,67,14,3,3,16,0.44,0.433,17,,0,,29,7,,1,0.0,,0.134,0.14100000000000001,20.0,8.235294117647058,2.4285714285714284,12.773809523809524,14.544000000000002,0.3333333333333333,0.4925373134328358,1.127659574468085,584.3333333333334,0.30625
1936S,1936,spring,セネタース,51853872,野口　明1936年 公式戦初出場,,13,44,41,9,7,2,0,0,11,3,5,2,5,0,1,0.0,0,,,0.22,0.256,0.268,0.524,0.22,9,0,5,13,44,41,7,2,0,3,0.256,0.268,2,,0,,11,0,,1,0.0,,0.048000000000000015,0.036000000000000004,4.545454545454546,11.363636363636363,0.4,2.813953488372093,2.4639999999999995,0.25,0.0975609756097561,0.40625,345.3333333333333,0.18220000000000003
1936S,1936,spring,セネタース,73773872,山崎　文一1936年 公式戦初出場,,18,82,72,14,12,0,2,0,18,9,9,10,8,0,0,0.0,1,,,0.194,0.293,0.25,0.5429999999999999,0.194,14,0,9,18,82,72,12,0,2,9,0.293,0.25,10,,0,,18,1,,0,0.0,,0.055999999999999994,0.09899999999999998,12.195121951219512,9.75609756097561,1.25,5.2682926829268295,5.876,0.21875,0.20833333333333334,0.5,376.3333333333333,0.19435
1936S,1936,spring,セネタース,83783872,横沢　七郎1936年 公式戦初出場,,4,10,8,1,1,0,0,0,1,0,0,2,4,0,0,0.0,0,,,0.125,0.3,0.125,0.425,0.125,1,0,0,4,10,8,1,0,0,0,0.3,0.125,2,,0,,1,0,,0,0.0,,0.0,0.175,20.0,40.0,0.5,0.3,0.4740000000000001,0.25,0.25,0.42857142857142855,341.6666666666667,0.16625
1936S,1936,spring,セネタース,53953872,綿貫　惣司1936年 公式戦初出場,,12,47,42,13,8,4,0,1,20,7,10,4,8,0,1,0.0,0,,,0.31,0.37,0.476,0.846,0.31,13,1,10,12,47,42,8,4,0,7,0.37,0.476,4,,0,,20,0,,1,0.0,,0.16599999999999998,0.06,8.51063829787234,17.02127659574468,0.5,7.391304347826087,6.798,0.36363636363636365,0.2619047619047619,0.8275862068965517,528.6666666666666,0.2855
